03-25 17:50:24.715 19058 19058 D OverlayManager: -> Updating overlay: target=com.rwyadaily.app overlays=[OverlayPaths { resourceDirs = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk], overlayPaths = [/system/system_ext/overlay/NavigationBarMode3Button/NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-F0pX.frro] }] userId=0
03-25 17:50:25.171 19058 19668 I CameraManagerGlobal: Camera 80 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.171 19058 19668 I CameraManagerGlobal: Camera 91 facing CAMERA_FACING_FRONT state now CAMERA_STATE_CLOSED for client android.system API Level 2
03-25 17:50:25.208 19058 19058 I SettingsProvider: Call migrateLegacySettingsForUserIfNeededLocked()
03-25 17:50:25.209 19058 19058 I SettingsProvider: Check Whether System/Secure Files or Backup files exist
03-25 17:50:25.209 19058 19058 I SettingsProvider: There're one of File (or Backup file) for System or Secure. Migration no needed. Finish migrateLegacySettingsForUserIfNeededLocked()
03-25 17:50:25.250 19058 19058 I SettingsProvider: Start upgradeIfNeededLocked() for User 0
03-25 17:50:25.251 19058 19076 I system_server: Background young concurrent copying GC freed 119876(6540KB) AllocSpace objects, 11(236KB) LOS objects, 1% free, 199MB/202MB, paused 100us,75us total 109.344ms
03-25 17:50:25.251 19058 19058 I SettingsProvider: Current version is Latest version. Finish upgradeIfNeededLocked() for User 0
03-25 17:50:25.252 19058 19058 I SettingsService: SettingsService Start
03-25 17:50:25.253   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (settings:19058)
03-25 17:50:25.253   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (device_config:19058)
03-25 17:50:25.255 19058 19058 D SemWifiApContentProvider: OnCreate
03-25 17:50:25.278 19058 19058 E FeatureUtil: filePath /product/omc/XAA/system/customer_carrier_feature.json carrierGroup XAA canonicalId -1
03-25 17:50:25.279 19058 19058 D SemCarrierFeature: update carrier default features : 0
03-25 17:50:25.279 19058 19058 D SemCarrierFeature: update carrier features : 0:31159
03-25 17:50:25.279 19058 19058 E FeatureUtil: filePath /product/omc/XAA/system/customer_carrier_feature.json carrierGroup XAA canonicalId 31159
03-25 17:50:25.286 19058 19058 I GenerationRegistry: mBackingStore.isClosed() : false
03-25 17:50:25.287 19058 19058 I GenerationRegistry: mBackingStore.isClosed() : false
03-25 17:50:25.293 19058 19058 W PackageManager: ApplicationPolicy is null
03-25 17:50:25.293 19058 19058 D PackageManager: setEnabledSetting : userId = 0 packageName = com.android.shell cmp = com.android.shell.BugreportStorageProvider newState = 1 callingPackage = 1000/am is not ready yet
03-25 17:50:25.298 19058 19058 D ActivityManager: cgroup.freeze not present
03-25 17:50:25.299 19058 19125 D ActivityManager: Freezer disabled
03-25 17:50:25.299 19058 19058 D SystemServerTiming: InstallSystemProviders took to complete: 218ms
03-25 17:50:25.299 19058 19058 D SystemServerTiming: !@Boot_SystemServer: 218ms : InstallSystemProviders
03-25 17:50:25.299 19058 19058 I SystemServerTiming: !@Boot_EBS:   Took 218ms by 'InstallSystemProviders'
03-25 17:50:25.299 19058 19058 I SystemServerTiming: StartDropBoxManager
03-25 17:50:25.300 19058 19058 I SystemServiceManager: Starting com.android.server.DropBoxManagerService
03-25 17:50:25.300   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (dropbox:19058)
03-25 17:50:25.300 19058 19058 D SystemServerTiming: StartDropBoxManager took to complete: 1ms
03-25 17:50:25.300 19058 19058 I SystemServerTiming: StartRoleManagerService
03-25 17:50:25.301 19058 19058 I SystemServiceManager: Starting com.android.role.RoleService
03-25 17:50:25.304   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (role:19058)
03-25 17:50:25.304 19058 19058 D SystemServerTiming: StartRoleManagerService took to complete: 4ms
03-25 17:50:25.304 19058 19058 I SystemServerTiming: SemUnionMainService
03-25 17:50:25.304 19058 19058 I SystemServiceManager: Starting com.android.server.sepunion.SemUnionMainService
03-25 17:50:25.308 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : EngmodeService
03-25 17:50:25.309 19058 19058 I engmode_java_manager: em library is enabled, will use library
03-25 17:50:25.310 19058 19058 I engmode_java_manager: android(1000, 0) connects to EngineeringModeNative
03-25 17:50:25.310 19058 19058 I engmode_service: EM Service is started
03-25 17:50:25.310 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : brreceiveragent
03-25 17:50:25.310 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : onehand
03-25 17:50:25.310 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : plugin
03-25 17:50:25.310 19058 19058 D SEP_UNION_SemPluginManagerService: SemPluginManagerService
03-25 17:50:25.312 19058 19058 W SEP_UNION_CoverManager_CoverServiceManager: service(com.android.systemui/com.android.systemui.cover.SysUICoverService) has no meta data
03-25 17:50:25.315 19058 19058 D SEP_UNION_CoverManager_CoverManagerUtils: Wireless Charge is Supported: Type 1
03-25 17:50:25.316 19058 19058 D SEP_UNION_CoverManager_CoverTestModeUtils: This version has been shipped!! Then cover test mode is not available
03-25 17:50:25.317 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : friends
03-25 17:50:25.317 19058 19058 D SEP_UNION_FriendsManagerService: FriendsManagerService
03-25 17:50:25.319 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : tips
03-25 17:50:25.319 19058 19058 D TipsManagerService: [GalaxyTips] TipsManagerService
03-25 17:50:25.321 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : semeventdelegator
03-25 17:50:25.321 19058 19058 D SEP_UNION_SemDeviceInfoManagerService: SemDeviceInfoManagerService
03-25 17:50:25.321 19058 19058 D SEP_UNION_SemDeviceInfoTestModeUtils: This version has been shipped!! Then device info test mode is not available
03-25 17:50:25.321 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : PrivacyDashboard
03-25 17:50:25.322 19058 19058 D SemPrivacyDashboardService: SemPrivacyDashboardService
03-25 17:50:25.322 19058 19058 I SemPrivacyDashboardService: Support feature : true
03-25 17:50:25.322 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : exclusivetask
03-25 17:50:25.323 19058 19058 D SemExclusiveTaskManagerService: SemExclusiveTaskManagerService start
03-25 17:50:25.323 19058 19058 D SemExclusiveTaskManagerService: init()
03-25 17:50:25.323 19058 19058 D SemExclusiveTaskManagerService: readExclusiveRelation()
03-25 17:50:25.326 19058 19058 D SemExclusiveTaskManagerService: ### talkback doesn't exist in exclusiveListSet of tap_duration
03-25 17:50:25.326 19058 19058 D SemExclusiveTaskManagerService: ### talkback doesn't exist in exclusiveListSet of ignore_repeated_touches
03-25 17:50:25.327 19058 19058 W Settings: Setting remove_animations has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only global URI.
03-25 17:50:25.328 19058 19058 D SemExclusiveTaskManagerService: SemExclusiveTaskManagerService onCreate()
03-25 17:50:25.328 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : goodcatch
03-25 17:50:25.329 19058 19058 D SEP_UNION_SemUnionMainServiceImpl: addSepUnionServiceMapInternal : HermesService
03-25 17:50:25.329 19058 19058 D SEP_UNION_SemUnionMainService: onStart
03-25 17:50:25.329   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (sepunion:19058)
03-25 17:50:25.330 19058 19058 D SystemServerTiming: SemUnionMainService took to complete: 25ms
03-25 17:50:25.330 19058 19058 I SystemServerTiming: StartVibratorManagerService
03-25 17:50:25.330 19058 19058 I SystemServiceManager: Starting com.android.server.vibrator.VibratorManagerService$Lifecycle
03-25 17:50:25.332   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibratorManager/default in the VINTF manifest.
03-25 17:50:25.333   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.334   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/intensity
03-25 17:50:25.334   933   933 E SecVibrator-HAL2.2_A: true
03-25 17:50:25.334   933   933 E SecVibrator-HAL2.2_A: supportsAmplitudeControl is possible
03-25 17:50:25.335   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/ext_control
03-25 17:50:25.335   933   933 E SecVibrator-HAL2.2_A: false
03-25 17:50:25.335 19058 19058 I VibratorController: vibratorSupportsHapticEngine started
03-25 17:50:25.335   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.335 19058 19058 I VibratorController: vibratorSupportsHapticEngine hidl vendor
03-25 17:50:25.336   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/haptic_engine
03-25 17:50:25.336   933   933 E SecVibrator-HAL2.2_A: true
03-25 17:50:25.336 19058 19058 I VibratorController: vibratorSupportIntensityControl started
03-25 17:50:25.336   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.337 19058 19058 I VibratorController: sehSupportsAmplitudeControl hidl vendor
03-25 17:50:25.337   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/intensity
03-25 17:50:25.337   933   933 E SecVibrator-HAL2.2_A: true
03-25 17:50:25.337 19058 19058 I VibratorController: vibratorSupportsFrequencyControl started
03-25 17:50:25.337   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.337 19058 19058 I VibratorController: sehSupportsFrequencyControl hidl vendor
03-25 17:50:25.337   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/multi_freq
03-25 17:50:25.337   933   933 E SecVibrator-HAL2.2_A: false
03-25 17:50:25.337 19058 19058 I VibratorController: vibratorSupportsPrebakedHapticPattern started
03-25 17:50:25.337   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.337 19058 19058 D VibratorController: sehSupportsPrebakedHapticPattern hidl vendor
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: isNodeExist node:/timed_output/vibrator/cp_trigger_index
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: true
03-25 17:50:25.338 19058 19058 I VibratorController: vibratorSupportsEnhancedSamsungHapticPattern started
03-25 17:50:25.338   625   629 E servicemanager: Could not find android.hardware.vibrator.IVibrator/default in the VINTF manifest.
03-25 17:50:25.338 19058 19058 I VibratorController: sehSupportsEnhancedSamsungHapticPattern hidl vendor
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: isNodeExistForRead node:/timed_output/vibrator/motor_type
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: true
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: sehSupportsEnhancedSamsungHapticPattern string: LINEAR_INDEX
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: sehSupportsEnhancedSamsungHapticPattern stringlen : 12
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: sehSupportsEnhancedSamsungHapticPattern can not supports. Out of capability
03-25 17:50:25.338 19058 19058 D VibratorController: motor group: SEM_SUPPORTED_VIBRATION_TYPE_D (5)
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: >> writeNode node:/timed_output/vibrator/enable val:0
03-25 17:50:25.338   933   933 E SecVibrator-HAL2.2_A: << writeNode node OK 2
03-25 17:50:25.339   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (external_vibrator_service:19058)
03-25 17:50:25.339   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (vibrator_manager:19058)
03-25 17:50:25.339 19058 19058 D SystemServerTiming: StartVibratorManagerService took to complete: 10ms
03-25 17:50:25.339 19058 19058 I SystemServerTiming: StartDynamicSystemService
03-25 17:50:25.339   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (dynamic_system:19058)
03-25 17:50:25.340 19058 19058 D SystemServerTiming: StartDynamicSystemService took to complete: 0ms
03-25 17:50:25.340 19058 19058 I SystemServerTiming: StartConsumerIrService
03-25 17:50:25.340   626   626 I hwservicemanager: getTransport: Cannot find entry android.hardware.ir@1.0::IConsumerIr/default in either framework or device VINTF manifest.
03-25 17:50:25.340   625   629 I servicemanager: Adding 'u:r:system_server:s0' service (consumer_ir:19058)
03-25 17:50:25.340 19058 19058 D SystemServerTiming: StartConsumerIrService took to complete: 1ms
03-25 17:50:25.340 19058 19058 I SystemServerTiming: StartIfaaService
03-25 17:50:25.341 19058 19058 I SystemServer: [ro.config.ifaaversion] value is : false
03-25 17:50:25.341 19058 19058 D SystemServerTiming: StartIfaaService took to complete: 0ms
03-25 17:50:25.341 19058 19058 I SystemServerTiming: SSRM Service
03-25 17:50:25.342 19058 19058 W system_server: ClassLoaderContext classpath size mismatch. expected=5, found=0 (PCL[/system/framework/com.android.location.provider.jar*3633238673:/system/framework/services.jar*925590991:/system/framework/services.jar!classes2.dex*1977364219:/system/framework/services.jar!classes3.dex*2920353434:/system/framework/ethernet-service.jar*4213855787] | PCL[];PCL[/system/framework/com.android.location.provider.jar*3633238673:/system/framework/services.jar*925590991:/system/framework/services.jar!classes2.dex*1977364219:/system/framework/services.jar!classes3.dex*2920353434:/system/framework/ethernet-service.jar*4213855787:/system/framework/ssrm.jar*125111382:/system/framework/semwifi-service.jar*3219197009:/apex/com.android.appsearch/javalib/service-appsearch.jar*4100577803:/apex/com.android.media/javalib/service-media-s.jar*3881732923:/apex/com.android.permission/javalib/service-permission.jar*62506796:/apex/com.samsung.android.ipm/javalib/service-samsung-ipm.jar*1308075029:/apex/com.samsung.android.shell/javalib/service-samsung-privilege.jar*3637242057])
03-25 17:50:25.344 19058 19058 I system_server: Waiting for a blocking GC ClassLinker
03-25 17:50:25.355 18805 18805 I zygote  : Thread[1,tid=18805,Native,Thread*=0xddb80e10,peer=0x12c40078,"main"] recursive attempt to load library "librtp_jni.so"
03-25 17:50:25.408 18805 18805 W Zygote  : Class not found for preloading: android.view.SurfaceView$2
03-25 17:50:25.415 18805 18805 W Zygote  : Class not found for preloading: android.widget.ActionMenuPresenter$OverflowMenuButton$1
03-25 17:50:25.451 18805 18805 W Zygote  : Class not found for preloading: com.android.internal.telephony.ims.MmTelFeatureCompatAdapter$4
03-25 17:50:25.451 18805 18805 W Zygote  : Class not found for preloading: com.android.internal.telephony.ims.MmTelFeatureCompatAdapter$5
03-25 17:50:25.512 18805 18805 I Zygote  : ...preloaded 13901 classes in 499ms.
03-25 17:50:25.512 18805 18805 D ZygoteInitTiming_lazy: PreloadClasses took to complete: 499ms
03-25 17:50:25.516 18805 18805 D ApplicationLoaders: Created zygote-cached class loader: /system/framework/android.hidl.base-V1.0-java.jar
03-25 17:50:25.518 18805 18805 D ApplicationLoaders: Created zygote-cached class loader: /system/framework/android.hidl.manager-V1.0-java.jar
03-25 17:50:25.521 18805 18805 D ApplicationLoaders: Created zygote-cached class loader: /system/framework/android.test.base.jar
03-25 17:50:25.521 18805 18805 D ZygoteInitTiming_lazy: CacheNonBootClasspathClassLoaders took to complete: 10ms
03-25 17:50:25.521 18805 18805 I Zygote  : Preloading resources...
03-25 17:50:25.525 18805 18805 W Resources: Preloaded drawable resource #0x108029e (android:drawable/dialog_background_material) that varies with configuration!!
03-25 17:50:25.536 18805 18805 I Zygote  : ...preloaded 64 resources in 15ms.
03-25 17:50:25.539 18805 18805 I Zygote  : ...preloaded 41 resources in 3ms.
03-25 17:50:25.539 18805 18805 D ZygoteInitTiming_lazy: PreloadResources took to complete: 18ms
03-25 17:50:25.551 18805 18805 D libEGL  : loaded /vendor/lib/egl/libEGL_adreno.so
03-25 17:50:25.555 18805 18805 D libEGL  : loaded /vendor/lib/egl/libGLESv1_CM_adreno.so
03-25 17:50:25.559 19676 19676 D ProcessState: Binder ioctl to enable oneway spam detection failed: Invalid argument
03-25 17:50:25.561 19058 19668 W PackageManager: ApplicationPolicy is null
03-25 17:50:25.561 19058 19668 D PackageManager: setEnabledSetting : userId = 0 packageName = AutomateIt.mainPackage cmp = null newState = 3 callingPackage = shell:1000
03-25 17:50:25.562 18805 18805 D libEGL  : loaded /vendor/lib/egl/libGLESv2_adreno.so
