NavigationBarMode3ButtonOverlay.apk, /data/resource-cache/android-SemWT_G_MonetPalette-BJr5.frro] }] userId=0
03-25 17:55:21.479 22867 23287 I UcmService.UcmServiceAgentManager:   Agent has UCS PLUGIN permission. Processing further...
03-25 17:55:21.479 22867 23287 I UcmService.UcmServiceAgentManager:   agentPackageName com.samsung.ucs.agent.ese is system storage. Checking system signature
03-25 17:55:21.479 22867 23287 D UcmServiceUtil:   Signature match
03-25 17:55:21.479   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (SEAMService:22867)
03-25 17:55:21.479 22867 23287 I UcmService.UcmServiceAgentManager:   Valid system storage found is com.samsung.ucs.agent.ese
03-25 17:55:21.479 22867 22867 D SystemServerTiming: SEAMS took to complete: 2ms
03-25 17:55:21.480 22867 22867 I SystemServerTiming: StartTelecomLoaderService
03-25 17:55:21.480 22867 22867 I SystemServiceManager: Starting com.android.server.telecom.TelecomLoaderService
03-25 17:55:21.480 22867 22867 D SystemServerTiming: StartTelecomLoaderService took to complete: 0ms
03-25 17:55:21.480 22867 22867 I SystemServerTiming: StartTelephonyRegistry
03-25 17:55:21.480   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (telephony.registry:22867)
03-25 17:55:21.480 22867 22867 D SystemServerTiming: StartTelephonyRegistry took to complete: 1ms
03-25 17:55:21.481 22867 22867 I SystemServerTiming: StartEntropyMixer
03-25 17:55:21.481 22867 23287 I UcmService.UcmServiceAgentManager: Do not need to bind eSE Service
03-25 17:55:21.481 22867 22867 I EntropyMixer: Writing entropy...
03-25 17:55:21.485 22867 22867 D SystemServerTiming: StartEntropyMixer took to complete: 4ms
03-25 17:55:21.485 22867 22867 I SystemServer: Reactive Service
03-25 17:55:21.490 22867 22867 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 1
03-25 17:55:21.490 22867 22867 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 2
03-25 17:55:21.490 22867 22867 W libc    : Unable to set property "ro.security.reactive.version" to "2.0.13": error code: 0xb, try count : 3
03-25 17:55:21.490 22867 22867 W terrier : Failed to set RL status
03-25 17:55:21.492   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (ReactiveService:22867)
03-25 17:55:21.492 22867 22867 I SystemServerTiming: StartPersonaManager
03-25 17:55:21.492 22867 22867 I SystemServer: Persona Service
03-25 17:55:21.492   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (persona:22867)
03-25 17:55:21.492 22867 22867 I SystemServer: KnoxMUMContainerPolicy Service
03-25 17:55:21.494 22867 22867 D KnoxMUMContainerPolicy: reading from xml file
03-25 17:55:21.494 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType true
03-25 17:55:21.494 22867 22867 D KnoxConfigurationType: setDefaultContainerLayout: layoutType 1
03-25 17:55:21.494 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setting ecname Custom
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setting ecname Custom
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setting ecname Custom
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setDefaultContainerLayout: layoutType 1
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch true
03-25 17:55:21.495 22867 22867 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: COM config dump START:
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mAllowSettingsChanges : true
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mAllowStatusBarExpansion : true
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mAllowHomeKey : true
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mAllowClearAllNotification : false
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mHideSystemBar : false
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: mWipeRecentTasks : false
03-25 17:55:21.496 22867 22867 D SecureFolderConfigurationType: COM config dump END.
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch false
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setting ecname Custom
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: COM config dump START:
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mAllowSettingsChanges : true
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mAllowStatusBarExpansion : true
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mAllowHomeKey : true
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mAllowClearAllNotification : true
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mHideSystemBar : false
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: mWipeRecentTasks : true
03-25 17:55:21.496 22867 22867 D ContainerModeConfigurationType: COM config dump END.
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setDefaultConfigType: isDefaultConfigType false
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: allowLayoutSwitching: allowSwitch false
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setBiometricAuthenticationEnabled : bioAuth =3, enabled : true
03-25 17:55:21.496 22867 22867 D KnoxConfigurationType: setting ecname Custom
03-25 17:55:21.502 23290 23290 W idmap2  : failed to create idmap
03-25 17:55:21.519 22867 22867 D LightweightConfigurationType: Lightweight config dump START:
03-25 17:55:21.519 22867 22867 D LightweightConfigurationType: mFolderHeaderIcon : null
03-25 17:55:21.519 22867 22867 D LightweightConfigurationType: mFolderHeaderTitle : null
03-25 17:55:21.519 22867 22867 D LightweightConfigurationType: mFolderDisabledChangeLayout : true
03-25 17:55:21.519 22867 22867 D LightweightConfigurationType: Lightweight config dump END.
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 I KnoxMUMContainerPolicy: 1. pdaVersion = N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: trimHiddenVersion(N975U1UES8HWG1)
03-25 17:55:21.519 22867 22867 I KnoxMUMContainerPolicy: 2. pdaVersion = N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.519 22867 22867 D KnoxMUMContainerPolicy: isFOTARequired currentversion:N975U1UES8HWG1
03-25 17:55:21.520   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (mum_container_policy:22867)
03-25 17:55:21.520 22867 22867 D SystemServerTiming: StartPersonaManager took to complete: 27ms
03-25 17:55:21.520 22867 22867 D SystemServer: startRCPService | original value for enabledContainer : true
03-25 17:55:21.520 22867 22867 D SystemServer: startRCPService | KnoxPresentInDevice : false, DoEnabled : false
03-25 17:55:21.520 22867 22867 I SystemServerTiming: RCPManagerService
03-25 17:55:21.520 22867 22867 D SystemServerTiming: RCPManagerService took to complete: 0ms
03-25 17:55:21.520 22867 22867 I SystemServerTiming: KnoxMUMRCPPolicyService
03-25 17:55:21.520 22867 22867 D SystemServer: startRCPService | add Lazy Service : KnoxMUMRCPPolicyService , mumrcppolicy
03-25 17:55:21.520 22867 22867 D LazyService: mum_container_rcp_policy addService
03-25 17:55:21.520 22867 22867 D SystemServerTiming: KnoxMUMRCPPolicyService took to complete: 0ms
03-25 17:55:21.520 22867 22867 I SystemServerTiming: DualAppManagerService
03-25 17:55:21.520 22867 22867 D SystemServer: startDualAppManagerService | add Service : startDualAppManagerService
03-25 17:55:21.521   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (dual_app:22867)
03-25 17:55:21.521 22867 22867 D SystemServerTiming: DualAppManagerService took to complete: 0ms
03-25 17:55:21.521 22867 22867 I SystemServerTiming: StartAccountManagerService
03-25 17:55:21.521 22867 22867 I SystemServiceManager: Starting com.android.server.accounts.AccountManagerService$Lifecycle
03-25 17:55:21.523 22664 22664 E libc    : Access denied finding property "ro.vendor.mtk_model"
03-25 17:55:21.523   761   761 E audit   : type=1400 audit(1711407321.511:475): avc:  denied  { read } for  pid=22664 comm="main" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=21996 scontext=u:r:zygote:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0 SEPF_SM-N975U1_12_0001 audit_filtered
03-25 17:55:21.523   761   761 E audit   : type=1300 audit(1711407321.511:475): arch=40000028 syscall=322 per=8 success=no exit=-13 a0=ffffff9c a1=ffb5b1a8 a2=a8000 a3=0 items=0 ppid=1 pid=22664 auid=4294967295 uid=0 gid=0 euid=9999 suid=9999 fsuid=9999 egid=9999 sgid=9999 fsgid=9999 tty=(none) ses=4294967295 comm="main" exe="/system/bin/app_process32" subj=u:r:zygote:s0 key=(null)
03-25 17:55:21.523   761   761 E audit   : type=1327 audit(1711407321.511:475): proctitle="zygote"
03-25 17:55:21.523 22867 22867 D CompatibilityChangeReporter: Compat change id reported: 148180766; UID 1000; state: ENABLED
03-25 17:55:21.524   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (account:22867)
03-25 17:55:21.524 22867 22867 D SystemServerTiming: StartAccountManagerService took to complete: 4ms
03-25 17:55:21.524 22867 22867 I SystemServerTiming: StartContentService
03-25 17:55:21.524 22867 22867 I SystemServiceManager: Starting com.android.server.content.ContentService$Lifecycle
03-25 17:55:21.524 22664 22664 D SecIpmManagerFrameworkInitializer:  initial
03-25 17:55:21.525   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (content:22867)
03-25 17:55:21.525 22867 22867 D SystemServerTiming: StartContentService took to complete: 0ms
03-25 17:55:21.525 22867 22867 I SystemServerTiming: InstallSystemProviders
03-25 17:55:21.549 22664 22664 I Typeface: Preloading /system/fonts/Roboto-Regular.ttf
03-25 17:55:21.561 22867 22867 I SettingsProvider: onCreate(com.android.providers.settings.SettingsProvider@1dc79e0)
03-25 17:55:21.561 22867 22867 I SettingsProvider: java.lang.RuntimeException
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.samsung.android.providers.settings.LogMsg.writeCallStackLog(LogMsg.java:53)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.providers.settings.SettingsProvider.onCreate(SettingsProvider.java:503)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at android.content.ContentProvider.attachInfo(ContentProvider.java:2516)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at android.content.ContentProvider.attachInfo(ContentProvider.java:2486)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at android.app.ActivityThread.installProvider(ActivityThread.java:8220)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at android.app.ActivityThread.installContentProviders(ActivityThread.java:7728)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at android.app.ActivityThread.installSystemProviders(ActivityThread.java:8407)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.server.am.ContentProviderHelper.installSystemProviders(ContentProviderHelper.java:1408)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.server.SystemServer.startOtherServices(SystemServer.java:2059)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.server.SystemServer.run(SystemServer.java:1223)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.server.SystemServer.main(SystemServer.java:944)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at java.lang.reflect.Method.invoke(Native Method)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:567)
03-25 17:55:21.561 22867 22867 I SettingsProvider:      at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1113)
03-25 17:55:21.563 22867 22867 I SettingsProvider: new SettingsRegistry (com.android.providers.settings.SettingsProvider$SettingsRegistry@75aa155)
03-25 17:55:21.590 22867 22867 I SettingsProvider: Start migrateAllLegacySettingsIfNeeded()
03-25 17:55:21.591 22867 22867 I SettingsProvider: Check Whether Global File or Backup file exist
03-25 17:55:21.591 22867 22867 I SettingsProvider: There're one of File (or Backup file) for Global. Migration no needed. Finish migrateAllLegacySettingsIfNeeded()
03-25 17:55:21.591 22664 22664 E ActivityRecognitionHardware: activity_recognition HAL is deprecated.class_init is effectively a no-op
03-25 17:55:21.617 22867 22867 I SettingsProvider: Call migrateLegacySettingsForUserIfNeededLocked()
03-25 17:55:21.618 22867 22867 I SettingsProvider: Check Whether System/Secure Files or Backup files exist
03-25 17:55:21.618 22867 22867 I SettingsProvider: There're one of File (or Backup file) for System or Secure. Migration no needed. Finish migrateLegacySettingsForUserIfNeededLocked()
03-25 17:55:21.630 22867 22867 I SettingsProvider: Start upgradeIfNeededLocked() for User 0
03-25 17:55:21.631 22867 22867 I SettingsProvider: Current version is Latest version. Finish upgradeIfNeededLocked() for User 0
03-25 17:55:21.632 22867 22867 I SettingsService: SettingsService Start
03-25 17:55:21.632   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (settings:22867)
03-25 17:55:21.632   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (device_config:22867)
03-25 17:55:21.634 22867 22867 D SemWifiApContentProvider: OnCreate
03-25 17:55:21.649 22867 22867 E FeatureUtil: filePath /product/omc/XAA/system/customer_carrier_feature.json carrierGroup XAA canonicalId -1
03-25 17:55:21.650 22867 22867 D SemCarrierFeature: update carrier default features : 0
03-25 17:55:21.650 22867 22867 D SemCarrierFeature: update carrier features : 0:31159
03-25 17:55:21.650 22867 22867 E FeatureUtil: filePath /product/omc/XAA/system/customer_carrier_feature.json carrierGroup XAA canonicalId 31159
03-25 17:55:21.656 22867 22867 I GenerationRegistry: mBackingStore.isClosed() : false
03-25 17:55:21.657 22867 22867 I GenerationRegistry: mBackingStore.isClosed() : false
03-25 17:55:21.663 22867 22867 W PackageManager: ApplicationPolicy is null
03-25 17:55:21.663 22867 22867 D PackageManager: setEnabledSetting : userId = 0 packageName = com.android.shell cmp = com.android.shell.BugreportStorageProvider newState = 1 callingPackage = 1000/am is not ready yet
03-25 17:55:21.668 22867 22867 D ActivityManager: cgroup.freeze not present
03-25 17:55:21.669 22867 22915 D ActivityManager: Freezer disabled
03-25 17:55:21.669 22867 22867 D SystemServerTiming: InstallSystemProviders took to complete: 144ms
03-25 17:55:21.669 22867 22867 I SystemServerTiming: StartDropBoxManager
03-25 17:55:21.669 22867 22867 I SystemServiceManager: Starting com.android.server.DropBoxManagerService
03-25 17:55:21.669   625   673 I servicemanager: Adding 'u:r:system_server:s0' service (dropbox:22867)
03-25 17:55:21.670 22867 22867 D SystemServerTiming: StartDropBoxManager took to complete: 1ms
